," This is a citation overview for a set of 2000 documents.",,,,,,,,,,,,,,,,,,,,,,,,,
2023,"CanScreen5, a global repository for breast, cervical and colorectal cancer screening programs","Zhang L., Mosquera I., Lucas E., Rol M.L., Carvalho A.L., Basu P., Sadowski D., Natasha B., Budd A., Nessa A., De Brabander I., Haelens A., Pringels S., Tairo J., Hofvind S., Burrion J.B., Valerianova Z., Tinmouth J., Law C., Ebenuwah S., McCurdy B., Janik B., Pupwe G., Groeneveld L.F., Skare G.B., Layne P., Sarkeala T., Chaila M.J., Kaminski M., Kinel B., Lissowska J., Mumukunde I., Rodrigues V., Rodriguez R., Sanz E.P., Alberdi R.Z., Ronco G., Antoljak N., Nakic D., Plazanin D., Parun A.S., Goossens M., Nowakowski A., de Koning H., Dams E., Martin A., Epermane M., Jankovska N., Antle S., Fracheboud J., Toes-Zoutendijk E., van Agt H.M.E., Budewig K., Stomper B., Anttila A., McLeish S., Ramssl-Sauer A., Ziniel G., Kyprianou T., Pavlou P., Kaliva F., Tsantidou M., Zhang S., Xu H., Mushtaq W., Barragan B.P., Montalvo A., de la Torre Santos A.V., Guertin M.-H., Fournier S., Duport N., Majek O., Ngo O., Ivanus U., Jarm K., Primic-Zakelj M., de Miranda Correa F., Migowski A., Cancela M., Gallardo P., Fattore G., Puello A., Polanco V., Elizaga N.A., Fabri V., Mantellini P., Zappa M., Kellen E., Lynge E., Kaab-Sanyal V., Malek D., Chami Y., Ivanauskiene R., Bandhoe N., Dillenbourg C., Heckters K., Scharpantgen A., Ruiz O.M., Gonzalez G.M., Arenas E., Cacacho E.A.P., Pomata A., Navarro E., Mencia M., Ruiz G.A., Campoverde R., Camel C., Donis R., Sandoval Y.I., Garcia H., Roldan O.I., del Carmen Moreno T., Velado M.M., Merino G., Rios J.A., Marte S., Hernandez R.O., Chacon M.A., Ruiz X.I., del Carmen Hernandez Vivas X., Gonzalez R.I., Ruiz D.I.M., Ortega L., Orbegozo A.M., Haro C.A.C., Dalmas M., Unlu F., Abousselham L., De Waldt R.-M., Buys C., Hanna Y., Williams C.-A., Ottey L.-A., Philbert-Cyr S., Emmanuel C., Jemmott A., de Miranda N.A.A., Kioupi S., Asnake T.M., Attia A.A., Tshisimogo G., Seema L., Banda J.C., Mustapha F.I., Mugolo R.P., de Alice Miguel Juliao R., Nyangasi M., Mwenda V., Ferreira S.T., Barbosa C., Makua M., Bakare Y.H.J., Charles M., Charles L., Edwards-France V., Sewtahal C., Kebirungi B., Rwabinumi M.F., Williams V., Zachariah O., Scott A., Deleveaux C., Campbell M., Ferreira C., Perera S., Silva P., Kumarapeli V., Grant-Tate M., Tulloch C., Saika K., Lee K., Jun J.K., Mukete S.F., Dimitrov P., Momkuviene V., Zaksas V., Veerus P., Bric T.K., Mlakar D.N., Skrjanec A.L., Zakotnik J.M., Skhirtladze T., Xuereb S., Colquhoun C., Sangrajrang S., Eshwar K., Stanners G., Black R., Andreassen T., Budai A., Dobrossy L., Kovacs A., Nicula F., Portillo I., Altzibar J.M., Arenaza E., Simango N., Espinas J.A., Glinton-Rolle C., Anews-Barr J., Capote M., Fazzino M., Armstrong C., Gamble A., Mc Innes K., Wright S., Clayton H., Latinovic R., Mackie A., Rimmer J., Hall C., Elfstrom K.M., Tornberg S., Zorzi M., Leja M., Rezeberga D., Hagenimana M., Hamers F., Rogel A., Assogba F., Fitzpatrick P., Arbyn M., Figueroa J., Rovelo A., Salinas E., Arguello E.Y., Castillo A.M., Rosas V., Spanik S., Houmann M.R., Johansen D., Dillner J., Oswal K., Huang Y., Siala I.M., Candeur M., Hoeck S., Borras J.M., Bleyen L., Guzha B.T., Olivier A.Y.M., Fasching E., Vienna A.G.G.O., Taohid T., Bencomo W.B., Tejada D., Valletta J.P., Nisbett J., Baptiste D., Layne M.A.",10788956,"Nature Medicine",29, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2023,"Consensus proposal for revised International Working Group 2023 response criteria for higher-risk myelodysplastic syndromes","Zeidan A.M., Platzbecker U., Bewersdorf J.P., Stahl M., Ades L., Borate U., Bowen D., Buckstein R., Brunner A., Carraway H.E., Daver N., Diez-Campelo M., de Witte T., DeZern A.E., Efficace F., Garcia-Manero G., Garcia J.S., Germing U., Giagounidis A., Griffiths E.A., Hasserjian R.P., Hellstrom-Lindberg E., Iastrebner M., Komrokji R., Kulasekararaj A.G., Malcovati L., Miyazaki Y., Odenike O., Santini V., Sanz G., Scheinberg P., Stauder R., van de Loosdrecht A.A., Wei A.H., Sekeres M.A., Fenaux P.",00064971,"Blood",141, 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
2023,"Haugg, Diana.Cosechar y cuidar. Trabajo, género y luchas en la cosecha de yerba mate. Buenos Aires: Grupo Editor Universitario. 2022, pp. 100","Zang L.M.",15155994,"Mundo Agrario",24, 55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"[Fatigue evaluation of asphalts highly modified with recycled tire rubber, Evaluación a fatiga de asfaltos altamente modificados con polvo de neumático fuera de uso]","Zapata-Ferrero I., Rebollo O., Rivera J., Botasso G.",00127353,"DYNA (Colombia)",90, 226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"A NICER look at the jet-like corona of MAXI J1535−571 through type-B quasi-periodic oscillations","Zhang Y., Mendez M., Garcia F., Altamirano D., Belloni T.M., Alabarta K., Zhang L., Bellavita C., Rawat D., Ma R.",00358711,"Monthly Notices of the Royal Astronomical Society",520, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2023,"[Trust evaluation in virtual software development teams using BERT-based language models, Evaluación de confianza en equipos virtuales de desarrollo de software usando modelos de lenguajes basados en BERT]","Zapata S., Gallardo F., Sevilla G., Torres E., Forradellas R.",16666046,"Journal of Computer Science and Technology(Argentina)",23, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"A novel three-phase mixture approach for the numerical modeling of self-aerated flows","Zabaleta F., Marquez Damian S., Bombardelli F.A.",00457825,"Computer Methods in Applied Mechanics and Engineering",408, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Scalable Query Answering Under Uncertainty to Neuroscientific Ontological Knowledge: The NeuroLang Approach","Zanitti G.E., Soto Y., Iovene V., Martinez M.V., Rodriguez R.O., Simari G.I., Wassermann D.",15392791,"Neuroinformatics",21, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Multi-lingual literature searches are needed to unveil global knowledge","Zenni R.D., Barlow J., Pettorelli N., Stephens P., Rader R., Siqueira T., Gordon R., Pinfield T., Nunez M.A.",00218901,"Journal of Applied Ecology",60, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2023,"Examining the Drinking Motives Questionnaire-Revised Short Form among university students in Australia, New Zealand and Argentina","Zamboanga B.L., Wickham R.E., Pilatti A., George A.M., King K.A., Van Hedger K., Dresler E., Ford K.",09595236,"Drug and Alcohol Review",42, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Comparative study of electrodeposited copper nanoparticles on different substrates for their use in the reduction of nitrate ions","Zurita N., Garcia S.G.",25901230,"Results in Engineering",17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2023,"Grassroots innovations in ‘extreme’ urban environments. The inclusive recycling movement","Zapata Campos M.J., Carenzo S., Charles G., Gutberlet J., Kain J.-H., Oloko M.O., Reynosa J.P., Zapata P.",23996544,"Environment and Planning C: Politics and Space",41, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Blocking the action of NLRP3 inflammasome by inhaled ibuprofenate on pulmonary macrophages infected by SARS-CoV-2","Zurita-Lizza C.C., Rodriguez-Sanchez I., Doreski P.A.",27680622,"Clinical and Translational Discovery",3, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"New Insights into the Taxonomy of Malacopsylloidea Superfamily (Siphonaptera) Based on Morphological, Molecular and Phylogenetic Characterization of Phthiropsylla agenoris (Malacopsyllidae) and Polygenis (Polygenis) rimatus (Rhopalopsyllidae)","Zurita A., Lareschi M., Cutillas C.",14242818,"Diversity",15, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Latinx Individuals Who Smoke Daily with and without a Probable Anxiety Disorder: Differences in Smoking Behavior and Beliefs about Abstinence","Zvolensky M.J., Clausen B.K., Shepherd J.M., Redmond B.Y., Garey L., Heggeness L.F., Bizier A., Brown R.A., Bogiaizian D., Lopez Salazar P.",16617827,"International Journal of Environmental Research and Public Health",20, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Gating interactions steer loop conformational changes in the active site of the L1 metallo-β-lactamase","Zhao Z., Shen X., Chen S., Gu J., Wang H., Mojica M.F., Samanta M., Bhowmik D., Vila A.J., Bonomo R.A., Haider S.",2050084X,"eLife",12, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"The Evolution of the Supersoft X-Ray Source WX Cen Dominated by Magnetic Wind","Zang L., Qian S., Fernandez-Lajus E.",0004637X,"Astrophysical Journal",944, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2023,"Multi-source recovered graphite and its use in electrodes for energy storage","Zensich M.A., Caballero A., Tesio A.Y.",24519103,"Current Opinion in Electrochemistry",37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"[Migrations and crisis. The cyclical factors in the arrival of Swiss to Argentina (1856-1939), Migraciones y crisis. Los factores coyunturales en el arribo de suizos a la Argentina (1856-1939)]","Zang L.M.",02521865,"Apuntes",50, 93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Editorial: Cell polarity: Trafficking and regulatory events that determine cell asymmetry","Zucchetti A.E., Goldenring J.R., Larocca M.C.",2296634X,"Frontiers in Cell and Developmental Biology",11, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Evolution of SARS-CoV-2 during the first year of the COVID-19 pandemic in Northwestern Argentina","Zambrana Montano R., Culasso A.C.A., Fernandez F., Marquez N., Debat H., Salmeron M., Zamora A.M., Ruiz de Huidobro G., Costas D., Alabarse G., Charre M.A., Fridman A.D., Mamani C., Vaca F., Maza Diaz C., Raskovsky V., Lavaque E., Lesser V., Cajal P., Aguero F., Calvente C., Torres C., Viegas M.",01681702,"Virus Research",323, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2023,"[Macroencapsulation of Limosilactobacillus reuteri DSPV002C as nutritional supplement for piglets: Storage stability and survival in gastrointestinal conditions, Macroencapsulación de Limosilactobacillus reuteri DSPV002C como suplemento nutricional para cerdos: viabilidad en almacenamiento y en condiciones gastrointestinales simuladas]","Zimmermann J.A., Sirini N., Olivero C.R., Renna M.S., Signorini M.L., Zbrun M.V., Frizzo L.S., Soto L.P.",03257541,"Revista Argentina de Microbiologia",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Influence of herbal extracts in physicochemical properties and stability of antibacterial gels","Zamora C.M.P., Michaluk A.G., Torres C.A., Mourino V., Chiappetta D.A., Nunez M.B.",22493379,"Journal of Advanced Pharmacy Education and Research",13, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Central-to-peripheral blood pressure amplification: role of the recording site, technology, analysis approach, and calibration scheme in invasive and non-invasive data agreement","Zocalo Y., Bia D., Sanchez R., Lev G., Mendiz O., Ramirez A., Cabrera-Fischer E.I.",2297055X,"Frontiers in Cardiovascular Medicine",10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"CD4+ T cell-derived IL-22 enhances liver metastasis by promoting angiogenesis","Zhang T., Wahib R., Zazara D.E., Lucke J., Shiri A.M., Kempski J., Zhao L., Agalioti T., Machicote A.P., Giannou O., Belios I., Jia R., Zhang S., Tintelnot J., Seese H., Grass J.K., Mercanoglu B., Stern L., Scognamiglio P., Fard-Aghaie M., Seeger P., Wakker J., Kemper M., Brunswig B., Dupree A., Lykoudis P.M., Pikouli A., Giorgakis E., Stringa P., Lausada N., Gentilini M.V., Gondolesi G.E., Bachmann K., Busch P., Groteluschen R., Maroulis I.C., Arck P.C., Nakano R., Thomson A.W., Ghadban T., Tachezy M., Melling N., Achilles E.-G., Puelles V.G., Nickel F., Hackert T., Mann O., Izbicki J.R., Li J., Gagliani N., Huber S., Giannou A.D.",21624011,"OncoImmunology",12, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Effects of positive end-expiratory pressure on intracranial pressure, cerebral perfusion pressure, and brain oxygenation in acute brain injury: Friend or foe? A scoping review","Zunino G., Battaglini D., Godoy D.A.",20970250,"Journal of Intensive Medicine",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Principles for guiding research and innovation toward sustainable and equitable agrifood systems","Zurek M., Wirths J., Hebinck A., Crawford S., Lidder P., Prasad P.V.V., Tittonell P., Herrero M., Compton J.",2571581X,"Frontiers in Sustainable Food Systems",7, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"On the Corrosion Properties of Aluminum 2024 Laser-Textured Surfaces with Superhydrophilic and Superhydrophobic Wettability States","Zschach L.G., Baumann R., Soldera F., Mendez C.M., Apelt S., Bergmann U., Lasagni A.F.",21967350,"Advanced Materials Interfaces",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"UPPER MIOCENE CALCAREOUS MICROFOSSILS (FORAMINIFERA AND OSTRACODA) FROM NORThWESTERN ARGENTINA","Zamudio M.B., Carignano A.P.",24690228,"Publicacion Electronica de la Asociacion Paleontologica Argentina",23, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"ART in Latin America: the Latin American Registry, 2020","Zegers-Hochschild F., Crosby J.A., Musri C., Petermann-Rocha F., Souza M.D.C.B., Martinez A.G., Azambuja R., Roque A., Estofan G., Croker M.V., On Behalf Of The Latin American Network Of Assisted Reproduction",15175693,"Jornal Brasileiro de Reproducao Assistida",27, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Failure rate, return-to-sports and magnetic resonance imaging after meniscal repair: 119 patients with 7 years mean follow up","Zicaro J.P., Garrido N., Garcia-Mansilla I., Yacuzzi C., Costa-Paz M.",22185836,"World Journal of Orthopedics",14, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Editorial: IgY technology: theory, technical aspects, applications, and innovations","Zhang X., Isah M.B., Dang M., Morgan P.M., Sienczyk M., Bradley D., Chacana P.",16643224,"Frontiers in Immunology",14, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Vegetation types of the Arid Chaco in Central-Western Argentina","Zeballos S.R., Acosta A.T.R., Aguero W.D., Ahumada R.J., Almiron M.G., Argibay D.S., Arroyo D.N., Blanco L.J., Biurrun F.N., Cantero J.J., Marquez J., Quiroga A., Quiroga R.E., Cabido M.R.",26830671,"Vegetation Classification and Survey",4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"The NOW Database of Fossil Mammals","Zliobaite I., Fortelius M., Bernor R.L., van den Hoek Ostende L.W., Janis C.M., Lintulaakso K., Saila L.K., Werdelin L., Casanovas-Vilar I., Croft D.A., Flynn L.J., Hopkins S.S.B., Kaakinen A., Kordos L., Kostopoulos D.S., Pandolfi L., Rowan J., Tesakov A., Vislobokova I., Zhang Z., Aiglstorfer M., Alba D.M., Arnal M., Antoine P.-O., Belmaker M., Bilgin M., Boisserie J.-R., Borths M.R., Cooke S.B., van Dam J.A., Delson E., Eronen J.T., Fox D., Friscia A.R., Furio M., Giaourtsakis I.X., Holbrook L., Hunter J., Lopez-Torres S., Ludtke J., Minwer-Barakat R., van der Made J., Mennecart B., Pushkina D., Rook L., Saarinen J., Samuels J.X., Sanders W., Silcox M.T., Vepsalainen J.",18779077,"Vertebrate Paleobiology and Paleoanthropology",1250, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2023,"[The praxe: a disciplinary apparatus for entering into the world of Academia in Portugal, Praxe: un dispositivo disciplinante portugués para la inserción al mundo académico]","Zottola L.",16692381,"Salud Colectiva",19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"[Ranking, recognition and charges per publication (APC): criteria prioritized by CONICET researchers to choose where to publish, Ranking, reconocimiento y cargospor publicación(APC): criterios priorizados porinvestigadores del CONICET para elegir dónde publicar]","Zukerfeld M., Unzurrunzaga C., Monti C.",16662938,"Palabra Clave (La Plata)",12, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Comparative phylogenomics and phylotranscriptomics provide insights into the genetic complexity of nitrogen-fixing root-nodule symbiosis","Zhang Y., Fu Y., Xian W., Li X., Feng Y., Bu F., Shi Y., Chen S., van Velzen R., Battenberg K., Berry A.M., Salgado M.G., Liu H., Yi T., Fournier P., Alloisio N., Pujic P., Boubakri H., Schranz M.E., Delaux P.-M., Wong G.K.-S., Hocher V., Svistoonoff S., Gherbi H., Wang E., Kohlen W., Wall L.G., Parniske M., Pawlowski K., Normand P., Doyle J.J., Cheng S.",25903462,"Plant Communications",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Regeneration of Nothofagus dombeyi (Mirb.) Ørst. in little to moderately disturbed southern beech forests in the Andes of Patagonia (Argentina)","Zerbe S., Storz S.T., Leitinger G., Joelson N.Z., Bava J., Heinrichs S., Leuschner C., Loguercio G., Simon A., Urretavizcaya M.F., Walentowski H.",20956355,"Forest Ecosystems",10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"A unique maternal and placental galectin signature upon SARS-CoV-2 infection suggests galectin-1 as a key alarmin at the maternal–fetal interface","Zhao F., Tallarek A.-C., Wang Y., Xie Y., Diemert A., Lu-Culligan A., Vijayakumar P., Kittmann E., Urbschat C., Bayo J., Arck P.C., Farhadian S.F., Dveksler G.S., Garcia M.G., Blois S.M.",16643224,"Frontiers in Immunology",14, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Chemistry of polyhalogenated nitrobutadienes, 19: Synthesis of new types of compounds modulating the biological activity of Type I Interferons (IFN-I)","Zapol'skii V.A., Burgi M., Oggero M., Bollati-Fogolin M., Kaufmann D.E.",15517004,"Arkivoc",2023, 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"[THE FAMILY IN THE LIBRO DE APOLONIO, A FAMÍLIA NO LIBRO DE APOLONIO, LA FAMILIA EN EL LIBRO DE APOLONIO*]","Zubillaga C.",03280284,"Estudios de Historia de Espana",25, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"[Housing Policies in Marinaleda (Andalusia): an Approach from the Social Production of Habitat, Políticas de vivienda en Marinaleda (Andalucía): un abordaje desde la producción social del hábitat]","Zapata M.C., Diaz-Parra I., Candon-Mena J.",07181299,"Revista INVI",38, 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"SUTTON’S SOLUTION TO THE GROUNDING PROBLEM","Zerbudis E.",01006045,"Manuscrito",46, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Visual Acuity Improvement in Low, Moderate and High Myopia After Posterior-Chamber Phakic Implantable Collamer Lens Surgery in a Large Patient Cohort","Zaldivar R., Zaldivar R., Gordillo C.H., Adamek P.",11775467,"Clinical Ophthalmology",17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"PRIORITIZATION OF IMPROVEMENT ACTIONS IN INDUSTRIAL PRODUCTION: APPLICATION OF THE FITRADEOFF METHOD TO ORDER IMPROVEMENT ACTIONS IDENTIFIED THROUGH THE FAILURES MODES AND EFFECTS ANALYSIS (FMEA)","Zanazzi J.F., Zanazzi J.L., Pontelli D.",01017438,"Pesquisa Operacional",43, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"[Bases for the adaptive management of the invasive woody Acacia melanoxylon (Fabaceae) in the Paititi Private Natural Reserve, hills of the Tandilia System, Argentina, Bases para el manejo adaptativo de la leñosa invasora Acacia melanoxylon (Fabaceae) en la Reserva Natural Privada Paititi, sierras del Sistema de Tandilia, Argentina]","Zaninovich S.C., Herrera L., Carro N.G., Zugasti E.A.G., Montti L.",0373580X,"Boletin de la Sociedad Argentina de Botanica",58, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"A tragedy of the commons case study: modeling the fishers king crab system in Southern Chile","Zambrano A., Laguna M.F., Kuperman M.N., Laterra P., Monjeau J.A., Nahuelhual L.",21678359,"PeerJ",11, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Long-term geospace climate monitoring","Zhang S.-R., Cnossen I., Lastovicka J., Elias A.G., Yue X., Jacobi C., Yue J., Wang W., Qian L., Goncharenko L.",2296987X,"Frontiers in Astronomy and Space Sciences",10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2023,"Mitochondrial–nuclear communication by FKBP51 shuttling","Zgajnar N., Lagadari M., Gallo L.I., Piwien-Pilipuk G., Galigniana M.D.",07302312,"Journal of Cellular Biochemistry",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Erratum: Selective fetal growth restriction in monochorionic diamniotic twins: Diagnosis and management (Maternal-Fetal Medicine (2022) 4:4 (268-275) DOI: 10.1097/FM9.0000000000000171)","Zumaeta A.M., Gil M.M., Rodriguez-Fernandez M., Carretero P., Ochoa J.H., Casanova M.C., Molina F.S.",20966954,"Maternal-Fetal Medicine",5, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Low-energy plasmon excitations in infinite-layer nickelates","Zinni L., Bejas M., Yamase H., Greco A.",24699950,"Physical Review B",107, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2023,"A Brain-Controlled Vehicle System Based on Steady State Visual Evoked Potentials","Zhang Z., Han S., Yi H., Duan F., Kang F., Sun Z., Sole-Casals J., Caiafa C.F.",18669956,"Cognitive Computation",15, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Evaluation of an academic satisfaction model in E-learning education contexts","Zalazar-Jaime M.F., Moretti L.S., Garcia-Batista Z.E., Medrano L.A.",10494820,"Interactive Learning Environments",31, 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,9
2022,"[A REVISION OF PANICUM SECT. DICHOTOMIFLORA (POACEAE: PANICOIDEAE: PANICEAE), Revisión de las especies de Panicum sect. Dichotomiflora (Poaceae: Panicoideae: Paniceae)]","Zuloaga F.O.",00116793,"Darwiniana",10, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"[Morphological and molecular analysis support the identity of Arenaria pycnophylloides (Caryophyllaceae, Arenarieae), and the exclusion of the genera Sabulina from the Argentinian flora, ANÁLISIS MORFOLÓGICOS Y MOLECULARES RESPALDAN LA IDENTIDAD DE ARENARIA PYCNOPHYLLOIDES (CARYOPHYLLACEAE, ARENARIEAE) Y LA EXCLUSIÓN DEL GÉNERO SABULINA PARA LA FLORA ARGENTINA]","Zanotti C.A., Chiarini F.E., von Mering S., Acosta J.M.",00116793,"Darwiniana",10, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"[Morphological and molecular studies support the presence of the genus Microphyes in Argentina and its phylogenetic position in the tribe Polycarpeae (Caryophyllaceae), ESTUDIOS MORFOLÓGICOS Y MOLECULARES RESPALDAN LA PRESENCIA DEL GÉNERO MICROPHYES EN LA ARGENTINA Y SU POSICIÓN FILOGENÉTICA EN LA TRIBU POLYCARPEAE (CARYOPHYLLACEAE)]","Zanotti C.A., Moroni P., Acosta J.M.",00116793,"Darwiniana",10, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2022,"[Listening inside the trees: A novel and simple method to find active nest of stingless bees (Hymenoptera: Apidae, Meliponini) in Dry Chaco forests, Escuchando dentro de los árboles: Un nuevo y sencillo método para encontrar nidos activos de abejas sin aguijón (Hymenoptera, Apidae, Meliponini) en los bosques del Chaco Seco]","Zelaya P.V., Arias A., Brandan C., Molineri C., Bravo S.",03735680,"Revista de la Sociedad Entomologica Argentina",81, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,"Probabilistic models with nonlocal correlations: Numerical evidence of q-Large Deviation Theory","Zamora D.J., Tsallis C.",03784371,"Physica A: Statistical Mechanics and its Applications",608, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
